hour,day_shift,week_day,weekend,COZINHA_SENSOR_PRESENCA-021,COZINHA_CAFETEIRA-020,COZINHA_LAMPADA-019,switch,switch_Y
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,OFF,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
16,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
17,2,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,OFF,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,OFF,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
18,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,ON,OFF,OFF
19,3,2,0,ON,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
19,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
20,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
21,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
22,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
23,3,2,0,OFF,OFF,OFF,OFF,OFF
0,0,3,0,OFF,OFF,OFF,OFF,OFF
0,0,3,0,OFF,OFF,OFF,OFF,OFF
0,0,3,0,OFF,OFF,OFF,OFF,OFF
